지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
221,제천,2020-09-02,23.7,22.1,500,25.6,1502
221,제천,2020-09-03,22.6,19.7,2345,25,1408
221,제천,2020-09-04,20.6,16,2257,28.3,1332
221,제천,2020-09-05,18.6,15.1,456,22.6,1559
221,제천,2020-09-06,18.5,15.7,2353,22.6,1150
221,제천,2020-09-07,19.1,15.5,120,23.4,1217
221,제천,2020-09-08,20.7,16,2348,25.6,1330
221,제천,2020-09-09,19.2,15.4,10,24.6,1508
221,제천,2020-09-10,19.8,16.3,402,25.3,1519
221,제천,2020-09-11,19.3,15.7,535,23.3,1406
221,제천,2020-09-12,18,16.3,627,21.7,1318
221,제천,2020-09-13,18.2,14.3,557,23.9,1534
221,제천,2020-09-14,18.4,13.4,323,24.5,1431
221,제천,2020-09-15,19.9,15.2,538,26.5,1425
221,제천,2020-09-16,19.7,18.5,456,24,1121
221,제천,2020-09-17,18.8,15.7,2246,22.1,1456
221,제천,2020-09-18,17.5,12.4,2352,23.3,1522
221,제천,2020-09-19,15.6,11.8,121,20.8,1556
221,제천,2020-09-20,14.7,8.6,639,23.3,1451
221,제천,2020-09-21,14.6,7.2,603,22.4,1431
221,제천,2020-09-22,15.9,10.5,521,22.6,1329
221,제천,2020-09-23,16,10,253,21.5,1314
221,제천,2020-09-24,17.1,12,632,23.2,1347
221,제천,2020-09-25,16,10.9,203,23,1204
221,제천,2020-09-26,15.5,9.5,531,22.3,1408
221,제천,2020-09-27,15.8,9.5,636,23.4,1524
221,제천,2020-09-28,14.8,8.9,504,24.3,1445
221,제천,2020-09-29,14.5,8.2,527,22.4,1431
221,제천,2020-09-30,16.5,10.9,637,23.5,1447
221,제천,2020-10-01,17.4,11.8,331,23.5,1533
221,제천,2020-10-02,18.4,15.3,501,23,1240
221,제천,2020-10-03,16.2,14.8,2148,18.8,1603
221,제천,2020-10-04,16,10.3,2350,19.8,1217
221,제천,2020-10-05,10,3,627,17.2,1456
221,제천,2020-10-06,9.7,2.5,640,18.7,1444
221,제천,2020-10-07,13.1,6.4,430,20.2,1305
221,제천,2020-10-08,13.2,5.6,618,20.3,1220
221,제천,2020-10-09,14.2,7.5,418,21,1330
221,제천,2020-10-10,13.1,5.8,645,19.4,1418
221,제천,2020-10-11,13.3,6.1,631,19,1205
221,제천,2020-10-12,13.7,9.2,2336,20.6,1328
221,제천,2020-10-13,10.4,5.5,2342,17.8,1407
221,제천,2020-10-14,9.1,3.9,316,18.1,1505
221,제천,2020-10-15,8.7,3.3,337,17.7,1454
221,제천,2020-10-16,8.9,2.2,342,15.4,1611
221,제천,2020-10-17,8.4,2.8,642,17.9,1528
221,제천,2020-10-18,8.2,-.1,637,18.6,1514
221,제천,2020-10-19,9.4,2.3,638,20.2,1434
221,제천,2020-10-20,10.2,2.2,701,21,1526
221,제천,2020-10-21,9.3,4.8,246,14.5,1530
221,제천,2020-10-22,10.6,4.5,2214,15.6,1638
221,제천,2020-10-23,6.1,-.2,2354,13.1,1410
221,제천,2020-10-24,4.6,-3,631,12.9,1346
221,제천,2020-10-25,6.8,-2.1,635,17.5,1402
221,제천,2020-10-26,7.8,-.4,533,18.1,1422
221,제천,2020-10-27,9,1.4,548,18.8,1419
221,제천,2020-10-28,10.1,2.2,2358,19,1258
221,제천,2020-10-29,6.3,-1.9,647,16.5,1429
221,제천,2020-10-30,7.6,-1.3,702,17.6,1541
221,제천,2020-10-31,8.5,.4,647,16.9,1354
221,제천,2020-11-01,10.1,8.5,49,11.5,1619
221,제천,2020-11-02,7.9,.9,2220,15.2,1415
221,제천,2020-11-03,4.4,-.9,2230,8,1335
221,제천,2020-11-04,1,-5.5,542,9.3,1432
221,제천,2020-11-05,4.8,-5.2,531,14.4,1439
221,제천,2020-11-06,10.2,5.5,647,15.8,1417
221,제천,2020-11-07,11.3,4,2400,18,1250
221,제천,2020-11-08,6.9,-.1,2358,13.9,1141
221,제천,2020-11-09,3.8,-4.8,625,10,1424
221,제천,2020-11-10,3.6,-3.7,703,11.7,1417
221,제천,2020-11-11,3.8,-4.2,616,15.3,1540
221,제천,2020-11-12,5,-3.6,706,16.5,1452
221,제천,2020-11-13,5.7,-1.9,717,16.7,1415
221,제천,2020-11-14,7.4,-1.2,527,17,1518
221,제천,2020-11-15,6.9,.2,604,16.6,1405
221,제천,2020-11-16,9.4,.9,629,18.4,1443
221,제천,2020-11-17,11.7,3.3,455,19.5,1357
221,제천,2020-11-18,15.2,11.4,736,18.6,1434
221,제천,2020-11-19,14.3,8.3,2355,20.5,942
221,제천,2020-11-20,4,1.1,2357,8.4,14
221,제천,2020-11-21,4.9,-2,353,11.5,1500
221,제천,2020-11-22,6.1,3,2352,8.1,1246
221,제천,2020-11-23,.2,-4,2351,5.5,1417
221,제천,2020-11-24,1.2,-4.3,131,7.8,1524
221,제천,2020-11-25,.9,-4.4,647,9,1331
221,제천,2020-11-26,2.5,-2.9,204,10.8,1527
221,제천,2020-11-27,3.3,-1.1,2316,7.6,1427
221,제천,2020-11-28,-.7,-5,715,3.6,1348
221,제천,2020-11-29,-.9,-6.5,729,3.2,1219
221,제천,2020-11-30,-2.8,-8,631,3.9,1426
221,제천,2020-12-01,-2.1,-9,658,5.9,1426
221,제천,2020-12-02,.2,-4.4,2344,5.6,1424
221,제천,2020-12-03,-1.5,-6.6,650,5,1340
221,제천,2020-12-04,-4.3,-9.5,642,3.1,1424
221,제천,2020-12-05,-2.7,-9.2,731,5.7,1450
221,제천,2020-12-06,-.9,-6.4,703,7.3,1411
221,제천,2020-12-07,.4,-5.3,205,5.9,1359
221,제천,2020-12-08,-3.4,-9.1,730,3.4,1426
221,제천,2020-12-09,-2.7,-10.4,728,4.6,1553
221,제천,2020-12-10,1.3,-2.7,2357,7.6,1442
221,제천,2020-12-11,1.4,-3.5,121,8.3,1447
221,제천,2020-12-12,1.3,-4.2,2358,6.2,1354
221,제천,2020-12-13,-3.4,-6.9,2355,1.1,1616
221,제천,2020-12-14,-9.1,-15,2303,-5.6,1508
221,제천,2020-12-15,-12.1,-18.8,730,-5.4,1515
221,제천,2020-12-16,-12.3,-18.2,641,-4.7,1504
221,제천,2020-12-17,-12.1,-20.3,715,-3.3,1458
221,제천,2020-12-18,-5.4,-11.5,2342,1.3,1350
221,제천,2020-12-19,-9.7,-16,758,-2,1501
221,제천,2020-12-20,-9.6,-16.9,720,-.1,1530
221,제천,2020-12-21,-7.8,-15.3,718,2.3,1451
221,제천,2020-12-22,-5.1,-12,341,3,1550
221,제천,2020-12-23,-1.2,-8.9,458,4.6,1716
221,제천,2020-12-24,1.7,-2,2347,5.4,1305
221,제천,2020-12-25,-2.7,-7.9,2307,1.7,1436
221,제천,2020-12-26,-2,-8.2,22,5.1,1522
221,제천,2020-12-27,.7,-3.1,1,7.5,1435
221,제천,2020-12-28,1.9,-2.6,2244,10,1505
221,제천,2020-12-29,-.7,-4.6,535,6,1250
221,제천,2020-12-30,-9.8,-13.1,2357,-2.7,1
221,제천,2020-12-31,-10.2,-16.6,731,-4.8,1409
221,제천,2021-01-01,-6.8,-14.1,650,-.8,1344
221,제천,2021-01-02,-5.7,-11.3,736,-1.4,1434
221,제천,2021-01-03,-6.7,-13.5,737,-1.7,1253
221,제천,2021-01-04,-5,-13.5,727,.6,1500
221,제천,2021-01-05,-4.8,-12.1,2358,-1.6,1327
221,제천,2021-01-06,-9.4,-16.7,726,-3.5,1519
221,제천,2021-01-07,-14.1,-19.1,2246,-5.4,29
221,제천,2021-01-08,-15.2,-20.4,758,-10.6,1344
221,제천,2021-01-09,-13.9,-20.7,617,-7.2,1357
221,제천,2021-01-10,-11,-19.2,653,-3.1,1535
221,제천,2021-01-11,-10.9,-16,610,-5.5,1535
221,제천,2021-01-12,-6.9,-16.6,636,-.3,1503
221,제천,2021-01-13,.5,-8.9,756,7.4,1444
221,제천,2021-01-14,-.8,-6.8,801,8,1545
221,제천,2021-01-15,2.7,-6.1,131,10.3,1611
221,제천,2021-01-16,-3.3,-7.7,2245,1.7,1
221,제천,2021-01-17,-6.8,-12,641,-2.5,1412
221,제천,2021-01-18,-5.6,-10.1,2357,-.5,1421
221,제천,2021-01-19,-11.8,-20.2,747,-2.4,1555
221,제천,2021-01-20,-7.7,-16.2,652,4.3,1609
221,제천,2021-01-21,-.2,-9.8,214,6.3,1439
221,제천,2021-01-22,4.4,1.3,238,9.3,1322
221,제천,2021-01-23,5.8,3.5,254,9.5,1204
221,제천,2021-01-24,3.2,-2.1,800,11.4,1530
221,제천,2021-01-25,2.6,-2.8,421,12.3,1603
221,제천,2021-01-26,2.5,-.8,211,5.5,1520
221,제천,2021-01-27,1,-3.7,2344,6.4,1512
221,제천,2021-01-28,-4,-9.3,2400,1.4,1141
221,제천,2021-01-29,-9.5,-12.7,722,-4.6,1432
221,제천,2021-01-30,-5,-13.4,209,4.3,1536
221,제천,2021-01-31,-1.7,-9.9,737,8.6,1614
221,제천,2021-02-01,3.5,-2.4,4,8.5,1446
221,제천,2021-02-02,-4.7,-6.8,739,1.7,1
221,제천,2021-02-03,-5,-12.2,720,0,1527
221,제천,2021-02-04,-4.3,-9.8,2340,-.1,1519
221,제천,2021-02-05,-1.5,-9.5,21,4.7,1411
221,제천,2021-02-06,3,-5.7,234,9,1654
221,제천,2021-02-07,4.1,-.8,751,9,1357
221,제천,2021-02-08,-3,-6.9,2313,.7,1352
221,제천,2021-02-09,-3.4,-10,735,3.5,1505
221,제천,2021-02-10,-.9,-7.9,543,6.4,1456
221,제천,2021-02-11,1.9,-5.1,735,10.7,1544
221,제천,2021-02-12,2.7,-3.7,728,13.3,1421
221,제천,2021-02-13,2.7,-5.6,718,14.7,1516
221,제천,2021-02-14,5.6,-1.8,349,13.1,1527
221,제천,2021-02-15,1,-4.8,2352,6.5,539
221,제천,2021-02-16,-6.3,-9.9,655,-3.7,1002
221,제천,2021-02-17,-8.9,-11.3,726,-6.1,1514
221,제천,2021-02-18,-8,-12.6,523,-2.7,1624
221,제천,2021-02-19,-1.4,-12.2,707,6.2,1656
221,제천,2021-02-20,6.5,-1.5,2348,14.6,1434
221,제천,2021-02-21,8.3,-3.5,618,20.5,1614
221,제천,2021-02-22,7.5,-.2,659,16.8,1419
221,제천,2021-02-23,.2,-5.1,555,6.1,1522
221,제천,2021-02-24,1.2,-5.5,657,10.2,1609
221,제천,2021-02-25,1.8,-4.1,421,8,1530
221,제천,2021-02-26,5.5,-3.6,710,12.9,1523
221,제천,2021-02-27,4.7,-1.6,2350,11.5,1450
221,제천,2021-02-28,5.6,-5.2,632,14.4,1428
221,제천,2021-03-01,5,-.5,2327,10.5,1303
221,제천,2021-03-02,-.1,-3.5,2332,3.4,1700
221,제천,2021-03-03,.1,-4.7,338,6.7,1602
221,제천,2021-03-04,2.5,-2.8,259,8.6,1457
221,제천,2021-03-05,5,-2.3,508,15.4,1529
221,제천,2021-03-06,2.9,.7,458,6.1,941
221,제천,2021-03-07,4.2,.3,2337,10,1515
221,제천,2021-03-08,4.5,-3.5,646,12.9,1528
221,제천,2021-03-09,5.2,-2.2,549,13.3,1511
221,제천,2021-03-10,5.7,-3.5,616,15.8,1627
221,제천,2021-03-11,7.6,-2.1,644,16.9,1552
221,제천,2021-03-12,6.5,2.7,2359,8.8,1522
221,제천,2021-03-13,6.4,-.5,711,13.9,1420
221,제천,2021-03-14,6.2,.4,511,13.2,1330
221,제천,2021-03-15,8.8,-.9,633,16.3,1520
226,보은,2020-03-10,6.2,2.5,2332,7.6,1215
226,보은,2020-03-11,3.3,-2.4,2347,9.2,1507
226,보은,2020-03-12,4.4,-4.8,615,15.3,1622
226,보은,2020-03-13,4.7,-1.5,2329,11.6,1403
226,보은,2020-03-14,3.9,-4.2,704,10.5,1606
226,보은,2020-03-15,3.4,-2.2,659,11.2,1322
226,보은,2020-03-16,2.6,-5.7,632,10.4,1543
226,보은,2020-03-17,4.4,-3.4,535,12.9,1357
226,보은,2020-03-18,6.8,-2.2,509,18.3,1548
226,보은,2020-03-19,6.8,-.5,615,14.7,853
226,보은,2020-03-20,6.9,-1.9,614,15.2,1411
226,보은,2020-03-21,11.7,-1,546,22.2,1532
226,보은,2020-03-22,11.7,4,2350,19.1,1317
226,보은,2020-03-23,8.1,-1.7,616,18.4,1540
226,보은,2020-03-24,8.4,-.8,630,17.9,1443
226,보은,2020-03-25,10.7,-.5,600,21,1504
226,보은,2020-03-26,12.3,5,651,19.4,1237
226,보은,2020-03-27,10.4,2.5,2339,13.8,955
226,보은,2020-03-28,5.7,.2,601,11.6,1528
226,보은,2020-03-29,7.3,-2.6,620,14.7,1528
226,보은,2020-03-30,10.1,3,635,17.8,1515
226,보은,2020-03-31,10.5,-.1,621,20,1446
226,보은,2020-04-01,9.9,1.9,2359,18.6,1439
226,보은,2020-04-02,7.8,-1.6,609,16.7,1423
226,보은,2020-04-03,8.5,-1.3,554,17.6,1423
226,보은,2020-04-04,6.5,-.7,526,15.9,1425
226,보은,2020-04-05,4.9,-4.7,601,14.9,1516
226,보은,2020-04-06,7.1,-4,610,17.2,1448
226,보은,2020-04-07,10.2,0,541,18.8,1505
226,보은,2020-04-08,7.9,.8,609,15.3,1458
226,보은,2020-04-09,7,-2.3,601,15.5,1538
226,보은,2020-04-10,10.1,2.6,612,16.3,1635
226,보은,2020-04-11,7.7,1.2,522,14.1,1405
226,보은,2020-04-12,6.7,-.7,416,13.7,1231
226,보은,2020-04-13,9.3,3,2356,18,1554
226,보은,2020-04-14,10.5,-1.1,542,21.2,1544
226,보은,2020-04-15,11.1,.6,614,21.2,1428
226,보은,2020-04-16,13,2.5,609,21,1440
226,보은,2020-04-17,11.5,8.8,736,16.4,1532
226,보은,2020-04-18,12.5,7.7,2341,18.9,1624
226,보은,2020-04-19,9.7,6.4,429,13.4,1354
226,보은,2020-04-20,10.1,7.1,2355,15.7,1416
226,보은,2020-04-21,7.4,1.8,550,13.3,1224
226,보은,2020-04-22,6.2,3.2,138,10.2,1153
226,보은,2020-04-23,7.3,-.9,554,14.8,1417
226,보은,2020-04-24,8.3,-.7,602,16.3,1425
226,보은,2020-04-25,12.5,.5,508,22,1409
226,보은,2020-04-26,11.2,2.9,557,18.4,1511
226,보은,2020-04-27,9.5,1.2,519,17.2,1435
226,보은,2020-04-28,11.6,.8,529,20.2,1453
226,보은,2020-04-29,13.7,4.3,603,23,1600
226,보은,2020-04-30,15.6,3.5,545,25.5,1542
226,보은,2020-05-01,20.3,10.7,544,29,1455
226,보은,2020-05-02,21.2,16.5,54,26,1403
226,보은,2020-05-03,16.9,14.3,455,19.5,1529
226,보은,2020-05-04,19.6,13.7,113,26.8,1530
226,보은,2020-05-05,14.8,11.1,534,20.6,1137
226,보은,2020-05-06,18.2,10,533,27.6,1420
226,보은,2020-05-07,16.8,7.9,537,23.7,1452
226,보은,2020-05-08,16.8,7.6,439,24.4,1608
226,보은,2020-05-09,15.6,12.9,2349,17.8,1324
226,보은,2020-05-10,14.1,11.6,2317,17.2,1751
226,보은,2020-05-11,17.6,12.2,1,24,1431
226,보은,2020-05-12,15.9,11.1,2357,21.2,1250
226,보은,2020-05-13,14.1,5.5,515,22.7,1434
226,보은,2020-05-14,17.7,7.9,339,26.5,1603
226,보은,2020-05-15,15.5,14.2,2329,18.2,609
226,보은,2020-05-16,17.5,14.1,510,22,1518
226,보은,2020-05-17,20.4,14.9,525,27.4,1658
226,보은,2020-05-18,19,13.8,2353,24,1519
226,보은,2020-05-19,12.7,10.5,2400,15.9,1220
226,보은,2020-05-20,12.7,5.6,508,19.3,1434
226,보은,2020-05-21,15.5,6.9,504,22,1646
226,보은,2020-05-22,17.3,11.2,446,23.3,1545
226,보은,2020-05-23,18.6,12.4,555,25.6,1616
226,보은,2020-05-24,18.6,15.2,25,23.4,1633
226,보은,2020-05-25,16.4,13,300,21,1557
226,보은,2020-05-26,18.1,12.5,506,24.5,1431
226,보은,2020-05-27,17.3,11,530,24.2,1520
226,보은,2020-05-28,17.4,8.4,519,25,1426
226,보은,2020-05-29,19.3,11.9,515,26.9,1524
226,보은,2020-05-30,19.8,11.7,501,27.5,1405
226,보은,2020-05-31,20.3,12.6,505,26.4,1419
226,보은,2020-06-01,19.6,12.7,2329,25.7,1549
226,보은,2020-06-02,18.1,11.5,150,23.4,1502
226,보은,2020-06-03,22.1,16.8,1,27.7,1522
226,보은,2020-06-04,24.5,20.3,250,30.2,1440
226,보은,2020-06-05,24.2,20.7,2343,29.6,1430
226,보은,2020-06-06,22.7,16.9,517,28.2,1548
226,보은,2020-06-07,22.3,18.4,554,28.5,1702
226,보은,2020-06-08,24.1,17.4,503,31.7,1607
226,보은,2020-06-09,25.3,17.4,507,33,1500
226,보은,2020-06-10,24.2,17.6,522,32.8,1541
226,보은,2020-06-11,23.9,19.4,132,30.2,1632
226,보은,2020-06-12,23.3,20.4,431,26.2,1122
226,보은,2020-06-13,23,19.1,357,29.7,1431
226,보은,2020-06-14,23.4,19.5,2029,27.6,1553
226,보은,2020-06-15,21.7,15.6,519,27.9,1631
226,보은,2020-06-16,21.4,14.8,405,28.2,1451
226,보은,2020-06-17,21.3,16.6,502,27.1,1325
226,보은,2020-06-18,19.3,17.4,515,21.4,1652
226,보은,2020-06-19,21.9,16.6,442,28.8,1534
226,보은,2020-06-20,22.1,17.2,515,28.7,1603
226,보은,2020-06-21,23.7,18.3,424,30.2,1539
226,보은,2020-06-22,24.3,17.7,412,32.1,1449
226,보은,2020-06-23,25.2,18.5,534,31.7,1352
226,보은,2020-06-24,22.1,20.5,1612,24.9,5
226,보은,2020-06-25,21.7,19.8,2306,23.8,1048
226,보은,2020-06-26,22.4,18.9,2348,27.8,1511
226,보은,2020-06-27,22.9,17.4,350,29.6,1505
226,보은,2020-06-28,23.6,17.4,533,30.7,1618
226,보은,2020-06-29,21.1,17.1,432,25,1236
226,보은,2020-06-30,20.4,18.4,2256,22,317
226,보은,2020-07-01,20.6,17,504,24.6,1624
226,보은,2020-07-02,22.5,17.3,153,29.1,1504
226,보은,2020-07-03,20.5,18,2318,23.2,1611
226,보은,2020-07-04,21.3,17.7,443,27.7,1547
226,보은,2020-07-05,22.5,18.2,136,27.8,1117
226,보은,2020-07-06,22.9,17.6,519,28.7,1345
226,보은,2020-07-07,23.5,19.9,2309,27.8,1114
226,보은,2020-07-08,23.2,18.2,351,28.7,1626
226,보은,2020-07-09,24.5,18.6,458,29.5,1602
226,보은,2020-07-10,23.2,20.9,618,27.5,1719
226,보은,2020-07-11,24.4,21.4,521,28.8,1251
226,보은,2020-07-12,20.8,18.3,2342,22.9,102
226,보은,2020-07-13,18.5,17.1,452,20.1,1744
226,보은,2020-07-14,19.1,18.2,411,20.6,1252
226,보은,2020-07-15,19.6,16.5,2347,24,1616
226,보은,2020-07-16,21.7,16.5,2,27.8,1543
226,보은,2020-07-17,22.8,17.9,445,29.2,1544
226,보은,2020-07-18,22.9,19,516,26.7,1627
226,보은,2020-07-19,23.6,19.8,513,26.2,1414
226,보은,2020-07-20,23.8,21.6,2251,27,530
226,보은,2020-07-21,24.4,20.3,445,29,1710
226,보은,2020-07-22,21.9,21,2358,23.3,1220
226,보은,2020-07-23,21,20.2,2242,22.1,936
226,보은,2020-07-24,20.8,19.1,709,23,1225
226,보은,2020-07-25,21.5,19.6,538,25.1,1103
226,보은,2020-07-26,22.5,20.6,416,25.3,1303
226,보은,2020-07-27,22.8,20.6,311,25.9,1400
226,보은,2020-07-28,22.3,20.4,102,25.2,1312
226,보은,2020-07-29,22.5,21.8,30,24,1730
226,보은,2020-07-30,23.1,21.8,1038,25.2,1624
226,보은,2020-07-31,25.2,21.9,551,30.2,1402
226,보은,2020-08-01,24.5,22.7,657,29.3,1243
226,보은,2020-08-02,25.8,22.8,1,30.3,1308
226,보은,2020-08-03,24.7,22.5,2345,28.7,1050
226,보은,2020-08-04,24.8,22.2,548,31.3,1350
226,보은,2020-08-05,24.9,22.4,59,29.2,1123
226,보은,2020-08-06,24.5,22,2323,26.4,1627
226,보은,2020-08-07,22,21.4,2151,23.4,931
226,보은,2020-08-08,22.5,21.2,38,24.5,1735
226,보은,2020-08-09,25.2,22.2,2354,30.7,1528
226,보은,2020-08-10,24.2,21.7,111,28.7,1209
226,보은,2020-08-11,24.4,23.2,550,27.3,1514
226,보은,2020-08-12,25.8,23.6,12,28.6,1149
226,보은,2020-08-13,26.6,23.6,408,31.3,1504
226,보은,2020-08-14,27.1,23.1,550,31,1533
226,보은,2020-08-15,27.1,23.7,552,31.8,1500
226,보은,2020-08-16,25.9,22.1,343,31.8,1614
226,보은,2020-08-17,26.2,21.5,555,31.5,1514
226,보은,2020-08-18,26.2,22,228,32.1,1504
226,보은,2020-08-19,26.2,21.3,539,32.5,1443
226,보은,2020-08-20,26.4,21.2,543,32.5,1502
226,보은,2020-08-21,25.9,21.2,553,31.8,1530
226,보은,2020-08-22,24.7,22.8,2321,29.2,1313
226,보은,2020-08-23,24.8,21.4,2349,30.8,1522
226,보은,2020-08-24,25.3,19.6,537,32.2,1523
226,보은,2020-08-25,26.8,22.7,146,33.5,1435
226,보은,2020-08-26,25.5,22.4,342,30.6,1110
226,보은,2020-08-27,27.1,24,135,31.4,1536
226,보은,2020-08-28,26.1,23.4,1806,33,1600
226,보은,2020-08-29,25.3,23,335,29.5,1238
226,보은,2020-08-30,26.3,23.8,2213,30.5,1553
226,보은,2020-08-31,24.6,21.3,2346,29.1,1301
226,보은,2020-09-01,24,19.2,553,28.6,1507
226,보은,2020-09-02,23.5,22.6,311,25.7,1820
226,보은,2020-09-03,22.3,19.3,2400,26.2,1452
226,보은,2020-09-04,21.2,16.4,618,27.4,1509
226,보은,2020-09-05,19.6,16.6,514,24.1,1507
226,보은,2020-09-06,19.5,16.9,2323,22.8,1157
226,보은,2020-09-07,18.9,17,1,21.6,2251
226,보은,2020-09-08,22.3,17.4,2339,26.9,1342
226,보은,2020-09-09,20.5,17.3,23,25.2,1537
226,보은,2020-09-10,20.6,18.1,2259,26.5,1628
226,보은,2020-09-11,20,17.2,555,23.2,1306
226,보은,2020-09-12,18.6,16.7,604,20.5,1444
226,보은,2020-09-13,19.9,15.4,2347,25.8,1431
226,보은,2020-09-14,18.9,14.3,308,25.9,1431
226,보은,2020-09-15,20.5,15.3,602,27.2,1353
226,보은,2020-09-16,20.4,18.8,609,22.7,1442
226,보은,2020-09-17,19.9,16.8,2333,22.8,1337
226,보은,2020-09-18,18.2,12.2,2346,24.2,1536
226,보은,2020-09-19,16.5,11.2,549,25.5,1424
226,보은,2020-09-20,15.6,9.5,623,24.4,1356
226,보은,2020-09-21,14.8,8.7,431,23,1537
226,보은,2020-09-22,16.3,10.5,613,23.5,1432
226,보은,2020-09-23,16.2,10.4,330,22.8,1254
226,보은,2020-09-24,16.8,11.4,557,24.3,1411
226,보은,2020-09-25,17,11.5,544,23.7,1253
226,보은,2020-09-26,15.9,11.7,248,24.2,1447
226,보은,2020-09-27,16.1,9.9,627,23.3,1308
226,보은,2020-09-28,15.6,8.9,621,24.1,1447
226,보은,2020-09-29,15.3,10.1,301,24.5,1338
226,보은,2020-09-30,16,10.5,541,24.3,1451
226,보은,2020-10-01,17.3,10.4,610,23.8,1532
226,보은,2020-10-02,18.3,14,609,23.9,1250
226,보은,2020-10-03,17.8,15.1,206,22.1,1457
226,보은,2020-10-04,16.6,11.1,2400,20.8,1116
226,보은,2020-10-05,11.2,3.8,641,18.8,1351
226,보은,2020-10-06,11.1,4.3,630,19.3,1518
226,보은,2020-10-07,14.3,7.8,457,21.5,1557
226,보은,2020-10-08,14.7,8,610,21.8,1356
226,보은,2020-10-09,15.1,6.9,334,22.3,1311
226,보은,2020-10-10,14.5,7.7,638,22.1,1412
226,보은,2020-10-11,14.1,7.4,630,20,1203
226,보은,2020-10-12,14.6,9.3,2356,21.7,1415
226,보은,2020-10-13,9.9,4.8,603,17.3,1506
226,보은,2020-10-14,9.2,3.9,231,18.6,1508
226,보은,2020-10-15,8.7,2.2,526,18.8,1452
226,보은,2020-10-16,9.2,2.8,434,16,1449
226,보은,2020-10-17,9.5,4.1,523,19,1327
226,보은,2020-10-18,8.5,.5,612,19.2,1358
226,보은,2020-10-19,9.9,2.8,615,21,1447
226,보은,2020-10-20,10,2.6,627,21.4,1548
226,보은,2020-10-21,10.4,5,316,15.4,1531
226,보은,2020-10-22,10.9,8.4,48,16.9,1459
226,보은,2020-10-23,7.1,2,2311,14.4,1331
226,보은,2020-10-24,6,-1.1,652,13.9,1423
226,보은,2020-10-25,8.1,.1,616,18.4,1410
226,보은,2020-10-26,9.2,1.6,612,19.4,1456
226,보은,2020-10-27,9.4,2.2,616,20,1419
226,보은,2020-10-28,10.9,3.4,2359,19.2,1332
226,보은,2020-10-29,6.4,-.8,612,16,1512
226,보은,2020-10-30,7.7,-.8,639,18.1,1515
226,보은,2020-10-31,9.2,1.5,618,18.1,1529
226,보은,2020-11-01,10.5,8.4,6,12.3,1559
226,보은,2020-11-02,8.5,.9,2354,16.4,1400
226,보은,2020-11-03,4.5,-1.5,2346,9.6,1329
226,보은,2020-11-04,2.4,-3.3,508,10.8,1505
226,보은,2020-11-05,5.5,-4.3,649,16,1528
226,보은,2020-11-06,9.9,6.4,607,13.7,1302
226,보은,2020-11-07,10.8,3.9,2348,19.1,1404
226,보은,2020-11-08,7.3,2.1,633,14.7,1232
226,보은,2020-11-09,5,-4.2,657,11.9,1513
226,보은,2020-11-10,5.3,-1.4,655,12.9,1328
226,보은,2020-11-11,5.2,-2.5,712,16.7,1541
226,보은,2020-11-12,5.8,-2.6,639,17.5,1430
226,보은,2020-11-13,6.7,-1,536,17.2,1427
226,보은,2020-11-14,8,.1,718,17.8,1502
226,보은,2020-11-15,8.6,1.4,709,18.2,1354
226,보은,2020-11-16,9.4,2.4,636,18.1,1522
226,보은,2020-11-17,13.7,9.2,335,19.1,1155
226,보은,2020-11-18,15.5,11.3,532,19.1,1343
226,보은,2020-11-19,15.2,9.9,2313,21.6,951
226,보은,2020-11-20,5.8,3.2,2348,10,2
226,보은,2020-11-21,6.1,-1.8,631,12,1403
226,보은,2020-11-22,6.7,3.6,2358,8.3,1340
226,보은,2020-11-23,2.3,-2.6,2339,7.4,1441
226,보은,2020-11-24,2.7,-2.5,9,9.7,1558
226,보은,2020-11-25,2.4,-3.5,723,10.7,1351
226,보은,2020-11-26,4.5,-1.2,114,12.5,1441
226,보은,2020-11-27,4.2,1.4,407,7.9,1158
226,보은,2020-11-28,1.5,-.5,320,4.7,1416
226,보은,2020-11-29,.8,-3.4,640,3.9,1238
226,보은,2020-11-30,-.8,-5.5,714,5.7,1401
226,보은,2020-12-01,-.7,-7.3,739,7.8,1504
226,보은,2020-12-02,1.2,-3,59,8.7,1334
226,보은,2020-12-03,-.3,-4.6,2340,6.1,1348
226,보은,2020-12-04,-2.1,-7.7,706,5.1,1352
226,보은,2020-12-05,-1.4,-7.1,743,4.8,1521
226,보은,2020-12-06,-.1,-5.4,722,8.4,1336
226,보은,2020-12-07,1,-4.1,232,6.7,1513
226,보은,2020-12-08,-1.6,-6.6,2357,5,1406
226,보은,2020-12-09,-.8,-9,716,7.4,1529
226,보은,2020-12-10,3.2,-1.2,2400,9.7,1454
226,보은,2020-12-11,2.9,-1.9,153,10.3,1353
226,보은,2020-12-12,2.1,-4.1,2400,7.5,1315
226,보은,2020-12-13,-2.2,-5.5,243,3.7,1543
226,보은,2020-12-14,-6,-10.1,2249,-2.6,1402
226,보은,2020-12-15,-6.9,-12.6,722,-2.1,1521
226,보은,2020-12-16,-7.9,-12.5,527,-2,1419
226,보은,2020-12-17,-6.7,-13.5,728,.4,1441
226,보은,2020-12-18,-2.2,-6.8,1,3.1,1314
